cartodb_id,the_geom,wine,trees,soap,prepared,poultry,plants,nuts,nursery,meat,maple,jams,honey,vegetables,herbs,seafood,eggs,flowers,crafts,cheese,bakedgoods,snap,sfmnp,wiccash,wic,credit,fmid,location,schedule,zip,state,latitude,longitude
638,,false,false,true,false,false,true,false,false,true,false,false,true,true,true,false,true,false,true,false,true,false,false,false,false,false,1002103,Private business parking lot,May - October Saturday 8:00 AM to 12:00 PM,24083,Virginia,37.4213359,-79.9092244
639,,true,false,true,true,false,true,false,true,false,false,true,false,true,true,false,false,true,true,false,true,false,false,false,true,true,1002505,Private business parking lot,June - September Friday 12:00 PM to 6:00 PM,98021,Washington,47.782323,-122.221699
640,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002129,,,58318,North Dakota,48.849,-100.439
641,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003920,,,84716,Utah,37.9012,-111.425
642,,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,1003202,Closed-off public street,"April - November Wednesday 4:00 PM to 8:00 PM, Saturday 8:00 AM to 2:00 PM, (We run from the first Saturday in April through the third Saturday in November, and the first Wednesday in May through the first Wednesday in October.)",,Colorado,40.0162126,-105.2779637
643,,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,false,true,false,1003202,Federal/State government building grounds,,80501,Colorado,40.1534817,-105.1286563
644,,false,true,true,false,false,false,false,false,true,false,true,false,true,true,false,false,false,true,false,true,false,false,false,false,false,1003528,Other,"July - September Thursday 10:00 AM to 4:00 PM, (The market will begin First Thursday in July and end last Thursday in July weather permitting.)",59632,Montana,46.238797,-112.117925
645,,false,false,true,true,false,true,true,false,true,false,true,true,true,true,false,false,true,true,true,true,true,false,false,true,false,21002044,Closed-off public street,"January - December Wednesday 4:00 pm to 8:00 pm, Saturday 8:00 am to 2:00 pm",80302,Colorado,40.0153,-105.278
646,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000131,,,8805,New Jersey,40.5614,-74.5329
647,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002101,,,84532,Utah,40.8884,-111.878
648,,false,false,true,false,false,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,1002494,Local government building grounds,April - October Saturday 8:00 AM to 12:00 PM,42141,Kentucky,36.99565,-85.91257
649,,false,false,true,false,false,false,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,1002494,Educational institution,"January - April Saturday 8:00 AM to 12:00 PM, (This market is held the second Saturday of each month.) November - December Saturday 8:00 AM to 12:00 PM, (This market is held the second Saturday of each month.)",42141,Kentucky,37.0100979,-85.9446591
650,,false,false,true,false,false,true,false,true,false,false,true,true,true,true,false,true,true,true,false,true,false,false,false,false,false,1004781,,"May - September Tuesday 7:00 AM to 5:00 PM, Thursday - Friday 7:00 AM to 5:00 PM",65441,Missouri,38.1544686,-91.2462077
651,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003667,,,83537,Idaho,46.6771,-116.615
652,,false,false,true,true,false,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,false,false,false,false,true,1001689,Other,"November Saturday 10:00 AM to 4:00 PM, (Bow Little Market Holiday Festival, Nov. 10 (one-time event))",98232,Washington,48.59495,-122.368145
653,,false,true,true,true,false,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,false,false,false,false,true,1001689,Other,,98233,Washington,48.55714,-122.333429
654,,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,true,true,true,false,true,false,1002664,Healthcare Institution,June - October Thursday 3:00 PM to 6:30 PM,2122,Massachusetts,42.305816,-71.067939
655,,false,false,true,false,false,true,false,true,true,false,false,false,true,true,false,true,false,false,false,true,true,false,false,false,true,1003389,Other,May - October Saturday 8:30 AM to 12:30 PM,4008,Maine,44.009947,-69.896865
1064,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004465,,,,Michigan,42.9154,-85.5809
656,,false,false,false,true,false,true,false,true,false,false,true,false,true,true,true,true,true,false,true,true,false,false,false,true,false,1000815,Educational institution,May - October Sunday 8:00 AM to 12:00 PM,20715,Maryland,38.9774,-76.7431
657,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004709,,,22427,Virginia,38.0547,-77.3497
658,,false,false,true,false,false,true,false,true,false,false,true,true,true,true,false,true,true,true,false,true,false,false,false,false,false,1004782,,May - October Friday 3:00 PM to 7:00 PM,63334,Missouri,39.3421,-91.1948
659,,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,true,true,true,true,1003714,Other,"January - December Tuesday 8:00 AM to 5:00 PM, Thursday 8:00 AM to 5:00 PM",10004,New York,40.704587,-74.014313
660,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,21000598,Local government building grounds,January - December,,Wisconsin,45.0439,-92.0383
661,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004086,,,,Kentucky,38.4248,-82.6995
662,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004087,,,,Kentucky,38.4189,-82.5981
663,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000868,,,40422,Kentucky,37.6561,-84.7964
664,,true,false,false,false,true,true,false,false,true,false,true,true,true,false,false,true,true,true,true,true,false,true,true,true,false,1003027,Local government building grounds,August - October Saturday 10:00 AM to 1:00 PM,1505,Massachusetts,42.32596389,-71.7526
665,,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,1003365,Other,"May - October Wednesday 8:00 AM to 12:00 PM, Saturday 8:00 AM to 12:00 PM, (Winter Market is every Saturday 9am-1pm; November-April, location to be determined.)",49712,Michigan,45.217841,-85.014868
666,,false,false,true,true,false,false,false,false,true,false,true,true,true,true,false,true,false,false,true,true,true,true,false,true,true,1003727,Other,"October - November Saturday 9:00 AM to 12:00 PM, (October 20, November 3, November 17; the market takes hiatus in December, and begins again January 5)",59715,Montana,45.67778,-111.0404
667,,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,1003156,Other,"July - October Friday 4:00 PM to 7:00 PM, (Open the first week of July through the first week of October)",6334,Connecticut,41.552173,-72.168331
668,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001104,,,41002,Kentucky,38.7731,-84.0096
669,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003633,,,16701,Pennsylvania,41.9558,-78.6513
670,,false,false,true,true,true,false,false,false,true,true,false,false,false,false,false,false,false,true,false,true,false,true,true,false,true,1004753,Educational institution,January - April Saturday 10:00 AM to 2:00 PM November - December Saturday 10:00 AM to 2:00 PM,5033,Vermont,44.002777,-72.122192
671,,false,false,true,true,true,true,false,false,true,true,true,false,true,true,false,true,true,true,false,true,false,false,true,false,true,1004753,Private business parking lot,"January - April Saturday 10:00 AM to 2:00 PM, (The winter market is twice a month at the Bradford Elementary School) May - October Saturday 10:00 AM to 2:00 PM November - December Saturday 10:00 AM to 2:00 PM, (The winter market is twice a month at the Bradford Elementary School)",5033,Vermont,43.98517,-72.12231
672,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003622,,,32901,Florida,29.9654,-82.104
673,,false,false,true,true,false,true,false,true,true,false,true,false,true,true,false,true,true,true,false,true,false,false,false,false,false,1001180,Local government building grounds,June - October Thursday 3:00 PM to 6:00 PM,3221,New Hampshire,43.268863,-71.955407
674,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004101,,,,Kentucky,36.8337,-87.4737
675,,false,false,true,true,false,false,true,false,true,true,true,true,true,false,false,true,false,false,true,true,false,false,false,false,false,1003902,"On a farm from: a barn, a greenhouse, a tent, a stand, etc","January - December Tuesday - Friday 10:00 AM to 6:00 PM, Saturday 9:00 AM to 4:00 PM",28078,North Carolina,35.423328,-80.7855537
676,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003283,,,37311,Tennessee,35.1583,-84.8756
677,,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,1002656,Local government building grounds,"June - November Saturday 9:00 AM to 1:00 PM, (The market opens June 16th thru Oct. 27th with a Special Indoor Thanksgiving Market on Nov. 17th.)",2184,Massachusetts,42.206293,-71.004971
678,,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,true,false,false,false,false,false,21001387,Private business parking lot,January - December Sunday 9:00 am to 1:00 pm,20148,Virginia,38.9826,-77.536
679,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004294,,,,Maryland,38.8388,-76.9461
680,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002653,,,,New Jersey,40.7626,-74.178
681,,true,false,true,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,1003599,Local government building grounds,May - October Tuesday 4:00 PM to 6:30 PM,14418,New York,42.5999179,-77.1427757
682,,true,false,true,false,true,false,false,false,true,true,true,false,true,false,false,true,false,true,false,true,false,false,false,false,true,1003599,Local government building grounds,January - April Tuesday 4:00 PM to 5:30 PM November - December Tuesday 4:00 PM to 5:30 PM,14418,New York,42.6002192,-77.1437298
